date,item_name,category,unit,price,is_anomaly
2026-03-02,Peach,Fruits,kg,336.0,False
2026-03-09,Peach,Fruits,kg,305.0,False
2026-03-16,Peach,Fruits,kg,351.0,False
2026-03-23,Peach,Fruits,kg,355.0,False
2026-03-30,Peach,Fruits,kg,360.0,False
2026-04-06,Peach,Fruits,kg,336.0,False
2026-04-13,Peach,Fruits,kg,392.0,False
2026-04-20,Peach,Fruits,kg,366.0,False
2026-04-27,Peach,Fruits,kg,486.0,False
2026-05-04,Peach,Fruits,kg,433.0,False
2026-05-11,Peach,Fruits,kg,403.0,False
2026-05-18,Peach,Fruits,kg,424.0,False
2026-05-25,Peach,Fruits,kg,408.0,False
2026-06-01,Peach,Fruits,kg,451.0,False
2026-06-08,Peach,Fruits,kg,430.0,False
2026-06-15,Peach,Fruits,kg,448.0,False
2026-06-22,Peach,Fruits,kg,505.0,False
2026-06-29,Peach,Fruits,kg,429.0,False
2026-07-06,Peach,Fruits,kg,496.0,False
2026-07-13,Peach,Fruits,kg,418.0,False
2026-07-20,Peach,Fruits,kg,415.0,False
2026-07-27,Peach,Fruits,kg,423.0,False
2026-08-03,Peach,Fruits,kg,442.0,False
2023-08-14,Plum,Fruits,kg,229.0,False
2023-08-21,Plum,Fruits,kg,237.0,False
2023-08-28,Plum,Fruits,kg,230.0,False
2023-09-04,Plum,Fruits,kg,199.0,False
2023-09-11,Plum,Fruits,kg,210.0,False
2023-09-18,Plum,Fruits,kg,205.0,False
2023-09-25,Plum,Fruits,kg,202.0,False
2023-10-02,Plum,Fruits,kg,214.0,False
2023-10-09,Plum,Fruits,kg,195.0,False
2023-10-16,Plum,Fruits,kg,194.0,False
2023-10-23,Plum,Fruits,kg,185.0,False
2023-10-30,Plum,Fruits,kg,210.0,False
2023-11-06,Plum,Fruits,kg,209.0,False
2023-11-13,Plum,Fruits,kg,166.0,False
2023-11-20,Plum,Fruits,kg,168.0,False
2023-11-27,Plum,Fruits,kg,171.0,False
2023-12-04,Plum,Fruits,kg,152.0,False
2023-12-11,Plum,Fruits,kg,173.0,False
2023-12-18,Plum,Fruits,kg,179.0,False
2023-12-25,Plum,Fruits,kg,152.0,False
2024-01-01,Plum,Fruits,kg,191.0,False
2024-01-08,Plum,Fruits,kg,180.0,False
2024-01-15,Plum,Fruits,kg,185.0,False
2024-01-22,Plum,Fruits,kg,191.0,False
2024-01-29,Plum,Fruits,kg,206.0,False
2024-02-05,Plum,Fruits,kg,216.0,False
2024-02-12,Plum,Fruits,kg,228.0,False
2024-02-19,Plum,Fruits,kg,243.0,False
2024-02-26,Plum,Fruits,kg,226.0,False
2024-03-04,Plum,Fruits,kg,243.0,False
2024-03-11,Plum,Fruits,kg,228.0,False
2024-03-18,Plum,Fruits,kg,228.0,False
2024-03-25,Plum,Fruits,kg,243.0,False
2024-04-01,Plum,Fruits,kg,242.0,False
2024-04-08,Plum,Fruits,kg,281.0,False
2024-04-15,Plum,Fruits,kg,287.0,False
2024-04-22,Plum,Fruits,kg,256.0,False
2024-04-29,Plum,Fruits,kg,314.0,False
2024-05-06,Plum,Fruits,kg,319.0,False
2024-05-13,Plum,Fruits,kg,271.0,False
2024-05-20,Plum,Fruits,kg,321.0,False
2024-05-27,Plum,Fruits,kg,272.0,False
2024-06-03,Plum,Fruits,kg,308.0,False
2024-06-10,Plum,Fruits,kg,337.0,False
2024-06-17,Plum,Fruits,kg,343.0,False
2024-06-24,Plum,Fruits,kg,336.0,False
2024-07-01,Plum,Fruits,kg,309.0,False
2024-07-08,Plum,Fruits,kg,349.0,False
2024-07-15,Plum,Fruits,kg,274.0,False
2024-07-22,Plum,Fruits,kg,342.0,False
2024-07-29,Plum,Fruits,kg,299.0,False
2024-08-05,Plum,Fruits,kg,303.0,False
2024-08-12,Plum,Fruits,kg,290.0,False
2024-08-19,Plum,Fruits,kg,305.0,False
2024-08-26,Plum,Fruits,kg,291.0,False
2024-09-02,Plum,Fruits,kg,286.0,False
2024-09-09,Plum,Fruits,kg,276.0,False
2024-09-16,Plum,Fruits,kg,236.0,False
2024-09-23,Plum,Fruits,kg,268.0,False
2024-09-30,Plum,Fruits,kg,228.0,False
2024-10-07,Plum,Fruits,kg,255.0,False
2024-10-14,Plum,Fruits,kg,238.0,False
2024-10-21,Plum,Fruits,kg,238.0,False
2024-10-28,Plum,Fruits,kg,226.0,False
2024-11-04,Plum,Fruits,kg,221.0,False
2024-11-11,Plum,Fruits,kg,212.0,False
2024-11-18,Plum,Fruits,kg,172.0,False
2024-11-25,Plum,Fruits,kg,188.0,False
2024-12-02,Plum,Fruits,kg,213.0,False
2024-12-09,Plum,Fruits,kg,217.0,False
2024-12-16,Plum,Fruits,kg,221.0,False
2024-12-23,Plum,Fruits,kg,228.0,False
2024-12-30,Plum,Fruits,kg,223.0,False
2025-01-06,Plum,Fruits,kg,215.0,False
2025-01-13,Plum,Fruits,kg,210.0,False
2025-01-20,Plum,Fruits,kg,200.0,False
2025-01-27,Plum,Fruits,kg,244.0,False
2025-02-03,Plum,Fruits,kg,221.0,False
2025-02-10,Plum,Fruits,kg,258.0,False
2025-02-17,Plum,Fruits,kg,254.0,False
2025-02-24,Plum,Fruits,kg,254.0,False
2025-03-03,Plum,Fruits,kg,281.0,False
2025-03-10,Plum,Fruits,kg,322.0,False
2025-03-17,Plum,Fruits,kg,334.0,False
2025-03-24,Plum,Fruits,kg,287.0,False
2025-03-31,Plum,Fruits,kg,296.0,False
2025-04-07,Plum,Fruits,kg,343.0,False
2025-04-14,Plum,Fruits,kg,323.0,False
2025-04-21,Plum,Fruits,kg,375.0,False
2025-04-28,Plum,Fruits,kg,343.0,False
2025-05-05,Plum,Fruits,kg,336.0,False
2025-05-12,Plum,Fruits,kg,332.0,False
2025-05-19,Plum,Fruits,kg,367.0,False
2025-05-26,Plum,Fruits,kg,382.0,False
2025-06-02,Plum,Fruits,kg,340.0,False
2025-06-09,Plum,Fruits,kg,402.0,False
2025-06-16,Plum,Fruits,kg,396.0,False
2025-06-23,Plum,Fruits,kg,386.0,False
2025-06-30,Plum,Fruits,kg,338.0,False
2025-07-07,Plum,Fruits,kg,388.0,False
2025-07-14,Plum,Fruits,kg,372.0,False
2025-07-21,Plum,Fruits,kg,396.0,False
2025-07-28,Plum,Fruits,kg,390.0,False
2025-08-04,Plum,Fruits,kg,318.0,False
2025-08-11,Plum,Fruits,kg,335.0,False
2025-08-18,Plum,Fruits,kg,357.0,False
2025-08-25,Plum,Fruits,kg,331.0,False
2025-09-01,Plum,Fruits,kg,309.0,False
2025-09-08,Plum,Fruits,kg,332.0,False
2025-09-15,Plum,Fruits,kg,333.0,False
2025-09-22,Plum,Fruits,kg,287.0,False
2025-09-29,Plum,Fruits,kg,279.0,False
2025-10-06,Plum,Fruits,kg,247.0,False
2025-10-13,Plum,Fruits,kg,282.0,False
2025-10-20,Plum,Fruits,kg,284.0,False
2025-10-27,Plum,Fruits,kg,228.0,False
2025-11-03,Plum,Fruits,kg,268.0,False
2025-11-10,Plum,Fruits,kg,269.0,False
2025-11-17,Plum,Fruits,kg,237.0,False
2025-11-24,Plum,Fruits,kg,221.0,False
2025-12-01,Plum,Fruits,kg,248.0,False
2025-12-08,Plum,Fruits,kg,232.0,False
2025-12-15,Plum,Fruits,kg,238.0,False
2025-12-22,Plum,Fruits,kg,240.0,False
2025-12-29,Plum,Fruits,kg,201.0,False
2026-01-05,Plum,Fruits,kg,265.0,False
2026-01-12,Plum,Fruits,kg,287.0,False
2026-01-19,Plum,Fruits,kg,233.0,False
2026-01-26,Plum,Fruits,kg,295.0,False
2026-02-02,Plum,Fruits,kg,267.0,False
2026-02-09,Plum,Fruits,kg,307.0,False
2026-02-16,Plum,Fruits,kg,264.0,False
2026-02-23,Plum,Fruits,kg,324.0,False
2026-03-02,Plum,Fruits,kg,320.0,False
2026-03-09,Plum,Fruits,kg,359.0,False
2026-03-16,Plum,Fruits,kg,351.0,False
2026-03-23,Plum,Fruits,kg,364.0,False
2026-03-30,Plum,Fruits,kg,353.0,False
2026-04-06,Plum,Fruits,kg,359.0,False
2026-04-13,Plum,Fruits,kg,319.0,False
2026-04-20,Plum,Fruits,kg,392.0,False
2026-04-27,Plum,Fruits,kg,430.0,False
2026-05-04,Plum,Fruits,kg,445.0,False
2026-05-11,Plum,Fruits,kg,347.0,False
2026-05-18,Plum,Fruits,kg,400.0,False
2026-05-25,Plum,Fruits,kg,407.0,False
2026-06-01,Plum,Fruits,kg,484.0,False
2026-06-08,Plum,Fruits,kg,436.0,False
2026-06-15,Plum,Fruits,kg,448.0,False
2026-06-22,Plum,Fruits,kg,482.0,False
2026-06-29,Plum,Fruits,kg,423.0,False
2026-07-06,Plum,Fruits,kg,436.0,False
2026-07-13,Plum,Fruits,kg,486.0,False
2026-07-20,Plum,Fruits,kg,461.0,False
2026-07-27,Plum,Fruits,kg,435.0,False
2026-08-03,Plum,Fruits,kg,359.0,False
2023-08-14,Pomegranate,Fruits,kg,373.0,False
2023-08-21,Pomegranate,Fruits,kg,403.0,False
2023-08-28,Pomegranate,Fruits,kg,432.0,False
2023-09-04,Pomegranate,Fruits,kg,412.0,False
2023-09-11,Pomegranate,Fruits,kg,387.0,False
2023-09-18,Pomegranate,Fruits,kg,409.0,False
2023-09-25,Pomegranate,Fruits,kg,418.0,False
2023-10-02,Pomegranate,Fruits,kg,385.0,False
2023-10-09,Pomegranate,Fruits,kg,437.0,False
2023-10-16,Pomegranate,Fruits,kg,449.0,False
2023-10-23,Pomegranate,Fruits,kg,402.0,False
2023-10-30,Pomegranate,Fruits,kg,436.0,False
2023-11-06,Pomegranate,Fruits,kg,470.0,False
2023-11-13,Pomegranate,Fruits,kg,414.0,False
2023-11-20,Pomegranate,Fruits,kg,438.0,False
2023-11-27,Pomegranate,Fruits,kg,438.0,False
2023-12-04,Pomegranate,Fruits,kg,408.0,False
2023-12-11,Pomegranate,Fruits,kg,405.0,False
2023-12-18,Pomegranate,Fruits,kg,414.0,False
2023-12-25,Pomegranate,Fruits,kg,411.0,False
2024-01-01,Pomegranate,Fruits,kg,425.0,False
2024-01-08,Pomegranate,Fruits,kg,382.0,False
2024-01-15,Pomegranate,Fruits,kg,398.0,False
2024-01-22,Pomegranate,Fruits,kg,364.0,False
2024-01-29,Pomegranate,Fruits,kg,343.0,False
2024-02-05,Pomegranate,Fruits,kg,343.0,False
2024-02-12,Pomegranate,Fruits,kg,324.0,False
2024-02-19,Pomegranate,Fruits,kg,353.0,False
2024-02-26,Pomegranate,Fruits,kg,320.0,False
2024-03-04,Pomegranate,Fruits,kg,358.0,False
2024-03-11,Pomegranate,Fruits,kg,334.0,False
2024-03-18,Pomegranate,Fruits,kg,342.0,False
2024-03-25,Pomegranate,Fruits,kg,315.0,False
2024-04-01,Pomegranate,Fruits,kg,316.0,False
2024-04-08,Pomegranate,Fruits,kg,323.0,False
2024-04-15,Pomegranate,Fruits,kg,287.0,False
2024-04-22,Pomegranate,Fruits,kg,337.0,False
2024-04-29,Pomegranate,Fruits,kg,310.0,False
2024-05-06,Pomegranate,Fruits,kg,321.0,False
2024-05-13,Pomegranate,Fruits,kg,308.0,False
2024-05-20,Pomegranate,Fruits,kg,375.0,False
2024-05-27,Pomegranate,Fruits,kg,312.0,False
2024-06-03,Pomegranate,Fruits,kg,348.0,False
2024-06-10,Pomegranate,Fruits,kg,350.0,False
2024-06-17,Pomegranate,Fruits,kg,422.0,False
2024-06-24,Pomegranate,Fruits,kg,392.0,False
2024-07-01,Pomegranate,Fruits,kg,405.0,False
2024-07-08,Pomegranate,Fruits,kg,410.0,False
2024-07-15,Pomegranate,Fruits,kg,383.0,False
2024-07-22,Pomegranate,Fruits,kg,347.0,False
2024-07-29,Pomegranate,Fruits,kg,413.0,False
2024-08-05,Pomegranate,Fruits,kg,430.0,False
2024-08-12,Pomegranate,Fruits,kg,506.0,False
2024-08-19,Pomegranate,Fruits,kg,432.0,False
2024-08-26,Pomegranate,Fruits,kg,480.0,False
2024-09-02,Pomegranate,Fruits,kg,477.0,False
2024-09-09,Pomegranate,Fruits,kg,483.0,False
2024-09-16,Pomegranate,Fruits,kg,492.0,False
2024-09-23,Pomegranate,Fruits,kg,458.0,False
2024-09-30,Pomegranate,Fruits,kg,512.0,False
2024-10-07,Pomegranate,Fruits,kg,487.0,False
2024-10-14,Pomegranate,Fruits,kg,472.0,False
2024-10-21,Pomegranate,Fruits,kg,450.0,False
2024-10-28,Pomegranate,Fruits,kg,505.0,False
2024-11-04,Pomegranate,Fruits,kg,466.0,False
2024-11-11,Pomegranate,Fruits,kg,513.0,False
2024-11-18,Pomegranate,Fruits,kg,503.0,False
2024-11-25,Pomegranate,Fruits,kg,459.0,False
2024-12-02,Pomegranate,Fruits,kg,489.0,False
2024-12-09,Pomegranate,Fruits,kg,470.0,False
2024-12-16,Pomegranate,Fruits,kg,475.0,False
2024-12-23,Pomegranate,Fruits,kg,442.0,False
2024-12-30,Pomegranate,Fruits,kg,471.0,False
2025-01-06,Pomegranate,Fruits,kg,459.0,False
2025-01-13,Pomegranate,Fruits,kg,462.0,False
2025-01-20,Pomegranate,Fruits,kg,440.0,False
2025-01-27,Pomegranate,Fruits,kg,459.0,False
2025-02-03,Pomegranate,Fruits,kg,426.0,False
2025-02-10,Pomegranate,Fruits,kg,418.0,False
2025-02-17,Pomegranate,Fruits,kg,368.0,False
2025-02-24,Pomegranate,Fruits,kg,427.0,False
2025-03-03,Pomegranate,Fruits,kg,401.0,False
2025-03-10,Pomegranate,Fruits,kg,377.0,False
2025-03-17,Pomegranate,Fruits,kg,361.0,False
2025-03-24,Pomegranate,Fruits,kg,388.0,False
2025-03-31,Pomegranate,Fruits,kg,358.0,False
2025-04-07,Pomegranate,Fruits,kg,393.0,False
2025-04-14,Pomegranate,Fruits,kg,373.0,False
2025-04-21,Pomegranate,Fruits,kg,423.0,False
2025-04-28,Pomegranate,Fruits,kg,377.0,False
2025-05-05,Pomegranate,Fruits,kg,343.0,False
2025-05-12,Pomegranate,Fruits,kg,362.0,False
2025-05-19,Pomegranate,Fruits,kg,367.0,False
2025-05-26,Pomegranate,Fruits,kg,398.0,False
2025-06-02,Pomegranate,Fruits,kg,384.0,False
2025-06-09,Pomegranate,Fruits,kg,384.0,False
2025-06-16,Pomegranate,Fruits,kg,403.0,False
2025-06-23,Pomegranate,Fruits,kg,480.0,False
2025-06-30,Pomegranate,Fruits,kg,503.0,False
2025-07-07,Pomegranate,Fruits,kg,491.0,False
2025-07-14,Pomegranate,Fruits,kg,529.0,False
2025-07-21,Pomegranate,Fruits,kg,459.0,False
2025-07-28,Pomegranate,Fruits,kg,521.0,False
2025-08-04,Pomegranate,Fruits,kg,506.0,False
2025-08-11,Pomegranate,Fruits,kg,505.0,False
2025-08-18,Pomegranate,Fruits,kg,581.0,False
2025-08-25,Pomegranate,Fruits,kg,583.0,False
2025-09-01,Pomegranate,Fruits,kg,604.0,False
2025-09-08,Pomegranate,Fruits,kg,607.0,False
2025-09-15,Pomegranate,Fruits,kg,594.0,False
2025-09-22,Pomegranate,Fruits,kg,561.0,False
2025-09-29,Pomegranate,Fruits,kg,572.0,False
2025-10-06,Pomegranate,Fruits,kg,561.0,False
2025-10-13,Pomegranate,Fruits,kg,617.0,False
2025-10-20,Pomegranate,Fruits,kg,613.0,False
2025-10-27,Pomegranate,Fruits,kg,581.0,False
2025-11-03,Pomegranate,Fruits,kg,632.0,False
2025-11-10,Pomegranate,Fruits,kg,669.0,False
2025-11-17,Pomegranate,Fruits,kg,593.0,False
2025-11-24,Pomegranate,Fruits,kg,633.0,False
2025-12-01,Pomegranate,Fruits,kg,527.0,False
2025-12-08,Pomegranate,Fruits,kg,580.0,False
2025-12-15,Pomegranate,Fruits,kg,547.0,False
2025-12-22,Pomegranate,Fruits,kg,575.0,False
2025-12-29,Pomegranate,Fruits,kg,516.0,False
2026-01-05,Pomegranate,Fruits,kg,523.0,False
2026-01-12,Pomegranate,Fruits,kg,518.0,False
2026-01-19,Pomegranate,Fruits,kg,459.0,False
2026-01-26,Pomegranate,Fruits,kg,554.0,False
2026-02-02,Pomegranate,Fruits,kg,492.0,False
2026-02-09,Pomegranate,Fruits,kg,450.0,False
2026-02-16,Pomegranate,Fruits,kg,445.0,False
2026-02-23,Pomegranate,Fruits,kg,442.0,False
2026-03-02,Pomegranate,Fruits,kg,487.0,False
2026-03-09,Pomegranate,Fruits,kg,445.0,False
2026-03-16,Pomegranate,Fruits,kg,439.0,False
2026-03-23,Pomegranate,Fruits,kg,425.0,False
2026-03-30,Pomegranate,Fruits,kg,428.0,False
2026-04-06,Pomegranate,Fruits,kg,475.0,False
2026-04-13,Pomegranate,Fruits,kg,430.0,False
2026-04-20,Pomegranate,Fruits,kg,447.0,False
2026-04-27,Pomegranate,Fruits,kg,446.0,False
2026-05-04,Pomegranate,Fruits,kg,461.0,False
2026-05-11,Pomegranate,Fruits,kg,408.0,False
2026-05-18,Pomegranate,Fruits,kg,414.0,False
2026-05-25,Pomegranate,Fruits,kg,476.0,False
2026-06-01,Pomegranate,Fruits,kg,456.0,False
2026-06-08,Pomegranate,Fruits,kg,457.0,False
2026-06-15,Pomegranate,Fruits,kg,523.0,False
2026-06-22,Pomegranate,Fruits,kg,514.0,False
2026-06-29,Pomegranate,Fruits,kg,499.0,False
2026-07-06,Pomegranate,Fruits,kg,562.0,False
2026-07-13,Pomegranate,Fruits,kg,563.0,False
2026-07-20,Pomegranate,Fruits,kg,555.0,False
2026-07-27,Pomegranate,Fruits,kg,641.0,False
2026-08-03,Pomegranate,Fruits,kg,618.0,False
2023-08-14,Potato,Vegetables,kg,63.0,False
2023-08-21,Potato,Vegetables,kg,62.0,False
2023-08-28,Potato,Vegetables,kg,65.0,False
2023-09-04,Potato,Vegetables,kg,62.0,False
2023-09-11,Potato,Vegetables,kg,61.0,False
2023-09-18,Potato,Vegetables,kg,64.0,False
2023-09-25,Potato,Vegetables,kg,67.0,False
2023-10-02,Potato,Vegetables,kg,102.0,True
2023-10-09,Potato,Vegetables,kg,103.0,True
2023-10-16,Potato,Vegetables,kg,81.0,True
2023-10-23,Potato,Vegetables,kg,62.0,True
2023-10-30,Potato,Vegetables,kg,66.0,False
2023-11-06,Potato,Vegetables,kg,72.0,False
2023-11-13,Potato,Vegetables,kg,68.0,False
2023-11-20,Potato,Vegetables,kg,67.0,False
2023-11-27,Potato,Vegetables,kg,72.0,False
2023-12-04,Potato,Vegetables,kg,74.0,False
2023-12-11,Potato,Vegetables,kg,77.0,False
2023-12-18,Potato,Vegetables,kg,76.0,False
2023-12-25,Potato,Vegetables,kg,71.0,False
2024-01-01,Potato,Vegetables,kg,226.0,True
2024-01-08,Potato,Vegetables,kg,228.0,True
2024-01-15,Potato,Vegetables,kg,231.0,True
2024-01-22,Potato,Vegetables,kg,238.0,True
2024-01-29,Potato,Vegetables,kg,81.0,True
2024-02-05,Potato,Vegetables,kg,77.0,False
2024-02-12,Potato,Vegetables,kg,82.0,False
2024-02-19,Potato,Vegetables,kg,88.0,False
2024-02-26,Potato,Vegetables,kg,83.0,False
2024-03-04,Potato,Vegetables,kg,88.0,False
2024-03-11,Potato,Vegetables,kg,90.0,False
2024-03-18,Potato,Vegetables,kg,86.0,False
2024-03-25,Potato,Vegetables,kg,81.0,False
2024-04-01,Potato,Vegetables,kg,78.0,False
2024-04-08,Potato,Vegetables,kg,80.0,False
2024-04-15,Potato,Vegetables,kg,88.0,False
2024-04-22,Potato,Vegetables,kg,87.0,False
2024-04-29,Potato,Vegetables,kg,89.0,False
2024-05-06,Potato,Vegetables,kg,83.0,False
2024-05-13,Potato,Vegetables,kg,84.0,False
2024-05-20,Potato,Vegetables,kg,141.0,True
2024-05-27,Potato,Vegetables,kg,200.0,True
2024-06-03,Potato,Vegetables,kg,204.0,True
2024-06-10,Potato,Vegetables,kg,75.0,True
2024-06-17,Potato,Vegetables,kg,82.0,False
2024-06-24,Potato,Vegetables,kg,76.0,False
2024-07-01,Potato,Vegetables,kg,74.0,False
2024-07-08,Potato,Vegetables,kg,80.0,False
2024-07-15,Potato,Vegetables,kg,71.0,False
2024-07-22,Potato,Vegetables,kg,80.0,False
2024-07-29,Potato,Vegetables,kg,80.0,False
2024-08-05,Potato,Vegetables,kg,75.0,False
2024-08-12,Potato,Vegetables,kg,76.0,False
2024-08-19,Potato,Vegetables,kg,69.0,False
2024-08-26,Potato,Vegetables,kg,77.0,False
2024-09-02,Potato,Vegetables,kg,70.0,False
2024-09-09,Potato,Vegetables,kg,71.0,False
2024-09-16,Potato,Vegetables,kg,72.0,False
2024-09-23,Potato,Vegetables,kg,76.0,False
2024-09-30,Potato,Vegetables,kg,78.0,False
2024-10-07,Potato,Vegetables,kg,74.0,False
2024-10-14,Potato,Vegetables,kg,69.0,False
2024-10-21,Potato,Vegetables,kg,81.0,False
2024-10-28,Potato,Vegetables,kg,80.0,False
2024-11-04,Potato,Vegetables,kg,76.0,False
2024-11-11,Potato,Vegetables,kg,81.0,False
2024-11-18,Potato,Vegetables,kg,78.0,False
2024-11-25,Potato,Vegetables,kg,82.0,False
2024-12-02,Potato,Vegetables,kg,82.0,False
2024-12-09,Potato,Vegetables,kg,98.0,False
2024-12-16,Potato,Vegetables,kg,86.0,False
2024-12-23,Potato,Vegetables,kg,92.0,False
2024-12-30,Potato,Vegetables,kg,97.0,False
2025-01-06,Potato,Vegetables,kg,92.0,False
2025-01-13,Potato,Vegetables,kg,97.0,False
2025-01-20,Potato,Vegetables,kg,95.0,False
2025-01-27,Potato,Vegetables,kg,93.0,False
2025-02-03,Potato,Vegetables,kg,97.0,False
2025-02-10,Potato,Vegetables,kg,92.0,False
2025-02-17,Potato,Vegetables,kg,93.0,False
2025-02-24,Potato,Vegetables,kg,103.0,False
2025-03-03,Potato,Vegetables,kg,100.0,False
2025-03-10,Potato,Vegetables,kg,99.0,False
2025-03-17,Potato,Vegetables,kg,101.0,False
2025-03-24,Potato,Vegetables,kg,97.0,False
2025-03-31,Potato,Vegetables,kg,93.0,False
2025-04-07,Potato,Vegetables,kg,101.0,False
2025-04-14,Potato,Vegetables,kg,94.0,False
2025-04-21,Potato,Vegetables,kg,101.0,False
2025-04-28,Potato,Vegetables,kg,98.0,False
2025-05-05,Potato,Vegetables,kg,100.0,False
2025-05-12,Potato,Vegetables,kg,106.0,False
2025-05-19,Potato,Vegetables,kg,100.0,False
2025-05-26,Potato,Vegetables,kg,103.0,False
2025-06-02,Potato,Vegetables,kg,91.0,False
2025-06-09,Potato,Vegetables,kg,94.0,False
2025-06-16,Potato,Vegetables,kg,100.0,False
2025-06-23,Potato,Vegetables,kg,92.0,False
2025-06-30,Potato,Vegetables,kg,93.0,False
2025-07-07,Potato,Vegetables,kg,88.0,False
2025-07-14,Potato,Vegetables,kg,89.0,False
2025-07-21,Potato,Vegetables,kg,96.0,False
2025-07-28,Potato,Vegetables,kg,99.0,False
2025-08-04,Potato,Vegetables,kg,87.0,False
2025-08-11,Potato,Vegetables,kg,87.0,False
2025-08-18,Potato,Vegetables,kg,92.0,False
2025-08-25,Potato,Vegetables,kg,92.0,False
2025-09-01,Potato,Vegetables,kg,84.0,False
2025-09-08,Potato,Vegetables,kg,80.0,False
2025-09-15,Potato,Vegetables,kg,89.0,False
2025-09-22,Potato,Vegetables,kg,82.0,False
2025-09-29,Potato,Vegetables,kg,102.0,False
2025-10-06,Potato,Vegetables,kg,92.0,False
2025-10-13,Potato,Vegetables,kg,92.0,False
2025-10-20,Potato,Vegetables,kg,95.0,False
2025-10-27,Potato,Vegetables,kg,98.0,False
2025-11-03,Potato,Vegetables,kg,98.0,False
2025-11-10,Potato,Vegetables,kg,99.0,False
2025-11-17,Potato,Vegetables,kg,85.0,False
2025-11-24,Potato,Vegetables,kg,89.0,False
2025-12-01,Potato,Vegetables,kg,102.0,False
2025-12-08,Potato,Vegetables,kg,97.0,False
2025-12-15,Potato,Vegetables,kg,100.0,False
2025-12-22,Potato,Vegetables,kg,113.0,False
2025-12-29,Potato,Vegetables,kg,106.0,False
2026-01-05,Potato,Vegetables,kg,110.0,False
2026-01-12,Potato,Vegetables,kg,113.0,False
2026-01-19,Potato,Vegetables,kg,122.0,False
2026-01-26,Potato,Vegetables,kg,120.0,False
2026-02-02,Potato,Vegetables,kg,110.0,False
2026-02-09,Potato,Vegetables,kg,106.0,False
2026-02-16,Potato,Vegetables,kg,115.0,False
2026-02-23,Potato,Vegetables,kg,111.0,False
2026-03-02,Potato,Vegetables,kg,123.0,False
2026-03-09,Potato,Vegetables,kg,117.0,False
2026-03-16,Potato,Vegetables,kg,124.0,False
2026-03-23,Potato,Vegetables,kg,126.0,False
2026-03-30,Potato,Vegetables,kg,121.0,False
2026-04-06,Potato,Vegetables,kg,119.0,False
2026-04-13,Potato,Vegetables,kg,112.0,False
2026-04-20,Potato,Vegetables,kg,115.0,False
2026-04-27,Potato,Vegetables,kg,117.0,False
2026-05-04,Potato,Vegetables,kg,113.0,False
2026-05-11,Potato,Vegetables,kg,113.0,False
2026-05-18,Potato,Vegetables,kg,125.0,False
2026-05-25,Potato,Vegetables,kg,111.0,False
2026-06-01,Potato,Vegetables,kg,116.0,False
2026-06-08,Potato,Vegetables,kg,109.0,False
2026-06-15,Potato,Vegetables,kg,112.0,False
2026-06-22,Potato,Vegetables,kg,106.0,False
2026-06-29,Potato,Vegetables,kg,105.0,False
2026-07-06,Potato,Vegetables,kg,107.0,False
2026-07-13,Potato,Vegetables,kg,114.0,False
2026-07-20,Potato,Vegetables,kg,107.0,False
2026-07-27,Potato,Vegetables,kg,120.0,False
2026-08-03,Potato,Vegetables,kg,101.0,False
2023-08-14,Spinach,Vegetables,kg,50.0,False
2023-08-21,Spinach,Vegetables,kg,48.0,False
2023-08-28,Spinach,Vegetables,kg,51.0,False
2023-09-04,Spinach,Vegetables,kg,49.0,False
2023-09-11,Spinach,Vegetables,kg,47.0,False
2023-09-18,Spinach,Vegetables,kg,53.0,False
2023-09-25,Spinach,Vegetables,kg,52.0,False
2023-10-02,Spinach,Vegetables,kg,56.0,False
2023-10-09,Spinach,Vegetables,kg,55.0,False
2023-10-16,Spinach,Vegetables,kg,60.0,False
2023-10-23,Spinach,Vegetables,kg,64.0,False
2023-10-30,Spinach,Vegetables,kg,61.0,False
2023-11-06,Spinach,Vegetables,kg,63.0,False
2023-11-13,Spinach,Vegetables,kg,74.0,False
2023-11-20,Spinach,Vegetables,kg,85.0,False
2023-11-27,Spinach,Vegetables,kg,75.0,False
2023-12-04,Spinach,Vegetables,kg,74.0,False
2023-12-11,Spinach,Vegetables,kg,70.0,False
2023-12-18,Spinach,Vegetables,kg,82.0,False
2023-12-25,Spinach,Vegetables,kg,78.0,False
2024-01-01,Spinach,Vegetables,kg,80.0,False
2024-01-08,Spinach,Vegetables,kg,80.0,False
2024-01-15,Spinach,Vegetables,kg,79.0,False
2024-01-22,Spinach,Vegetables,kg,91.0,False
2024-01-29,Spinach,Vegetables,kg,71.0,False
2024-02-05,Spinach,Vegetables,kg,74.0,False
2024-02-12,Spinach,Vegetables,kg,79.0,False
2024-02-19,Spinach,Vegetables,kg,82.0,False
2024-02-26,Spinach,Vegetables,kg,70.0,False
2024-03-04,Spinach,Vegetables,kg,76.0,False
2024-03-11,Spinach,Vegetables,kg,74.0,False
2024-03-18,Spinach,Vegetables,kg,76.0,False
2024-03-25,Spinach,Vegetables,kg,71.0,False
2024-04-01,Spinach,Vegetables,kg,72.0,False
2024-04-08,Spinach,Vegetables,kg,60.0,False
2024-04-15,Spinach,Vegetables,kg,71.0,False
2024-04-22,Spinach,Vegetables,kg,65.0,False
2024-04-29,Spinach,Vegetables,kg,61.0,False
2024-05-06,Spinach,Vegetables,kg,61.0,False
2024-05-13,Spinach,Vegetables,kg,58.0,False
